TIMES,VPU,CPU,THERMOCOUPLE
400.74964141845703,56.314693450927734,63.7,41.75
401.8061308860779,56.42132568359375,62.8,41.0
403.74410796165466,56.26084899902344,63.3,40.75
404.7657616138458,56.31407928466797,62.8,41.5
405.7679009437561,56.58287048339844,63.3,41.75
406.76869893074036,56.20576477050781,62.8,41.75
407.8281469345093,56.52840805053711,62.8,41.25
409.7560760974884,56.798484802246094,63.3,41.5
410.7719712257385,56.63459777832031,63.7,41.5
411.77631187438965,56.09840393066406,63.3,41.5
412.81426215171814,56.36787033081055,63.3,41.75
414.8641719818115,56.36753463745117,62.8,41.5
416.87314534187317,56.95835494995117,63.7,41.5
417.93861961364746,56.79859924316406,63.3,41.75
419.87546730041504,56.4218864440918,63.7,42.0
421.7777886390686,56.53042221069336,63.7,41.75
422.7938368320465,56.15371322631836,62.8,41.5
423.8427457809448,56.47557067871094,63.7,41.75
425.87948727607727,56.85266876220703,63.3,42.25
426.90133810043335,57.01259231567383,63.7,42.0
428.93314909935,56.905845642089844,63.7,42.0
430.78639221191406,56.63828659057617,63.3,41.75
431.8024082183838,56.906517028808594,63.3,42.25
432.90211272239685,56.79882049560547,64.2,42.0
434.8475193977356,56.958744049072266,64.2,42.0
435.9071669578552,57.173744201660156,63.7,41.75
436.9113256931305,56.690956115722656,62.8,41.75
437.91261768341064,56.905120849609375,62.8,41.75
439.79975175857544,56.74452590942383,64.2,42.25
440.81532979011536,56.58359909057617,64.2,42.25
441.8253312110901,56.85160827636719,64.2,42.5
443.80679178237915,57.06705856323242,64.7,42.25
444.8312647342682,56.79753875732422,63.7,41.75
445.8870804309845,57.012760162353516,63.7,42.25
447.8205466270447,57.01186752319336,63.7,42.25
448.83512258529663,56.90590286254883,64.7,42.75
449.83840131759644,57.38874435424805,64.2,42.25
450.847421169281,57.4414176940918,62.8,42.0
451.8957839012146,57.06700134277344,62.8,42.0
453.83654594421387,57.22697830200195,63.7,42.0
454.8529975414276,57.281272888183594,64.2,42.25
456.83721113204956,57.33500671386719,63.3,42.25
457.9068932533264,57.44097137451172,63.3,42.5
459.84214758872986,57.17229461669922,63.3,42.5
460.85816645622253,57.4957160949707,63.3,42.75
462.8782343864441,57.22697830200195,64.2,42.5
464.84692430496216,57.33534622192383,63.7,42.5
465.861141204834,57.28076934814453,64.7,42.5
466.8619203567505,57.49515914916992,64.7,42.75
467.8662302494049,57.38824462890625,63.7,42.5
468.91949462890625,57.81501007080078,63.3,42.75
469.9681808948517,57.76132583618164,63.7,43.0
471.8557097911835,57.70920944213867,63.7,42.75
472.9711558818817,57.38790512084961,64.2,42.75
474.8577208518982,57.86985778808594,63.3,42.5
475.87466955184937,57.81540298461914,64.7,42.5
476.9750180244446,57.60246276855469,65.7,42.0
479.01410245895386,57.495155334472656,64.7,42.5
480.8773400783539,57.70981979370117,64.2,42.25
481.89315485954285,57.602962493896484,63.7,42.75
482.99385952949524,57.60089874267578,64.2,42.25
484.9325542449951,57.81606674194336,63.3,43.0
485.99946546554565,57.54850387573242,64.7,43.0
487.8869035243988,57.81645584106445,65.2,43.0
488.9077317714691,57.762054443359375,64.7,42.5
489.91096019744873,58.080623626708984,64.2,43.0
490.96629428863525,57.870304107666016,64.7,43.0
492.0053586959839,57.81501007080078,64.7,43.0
493.0095999240875,57.81651306152344,63.7,42.75
494.9967415332794,57.709320068359375,63.3,43.25
496.9984142780304,57.92387008666992,65.2,43.25
498.01289677619934,57.92259216308594,65.2,43.0
499.0178451538086,57.600399017333984,64.2,43.25
500.9964089393616,57.869136810302734,65.2,43.5
502.07668566703796,58.13664245605469,66.2,43.0
504.0027389526367,58.18993377685547,65.7,43.0
506.0076172351837,57.92203903198242,64.2,43.0
507.07509684562683,57.60246276855469,65.7,43.0
508.9113233089447,58.13614273071289,64.7,43.5
510.03053307533264,57.97599411010742,65.2,43.25
512.0413694381714,58.34958267211914,66.2,43.0
513.9198734760284,58.18948745727539,63.7,43.25
514.9325504302979,58.24355697631836,63.7,43.75
515.9326453208923,58.18998718261719,65.7,43.5
517.0353095531464,58.24261474609375,65.2,43.5
518.9213960170746,58.4040412902832,65.7,43.0
519.9388887882233,58.457054138183594,63.7,43.75
520.9500160217285,58.18910217285156,64.2,43.5
521.9526822566986,58.45527267456055,64.2,43.25
523.0107960700989,58.13775634765625,65.7,43.5
524.0530452728271,58.72328186035156,65.7,43.5
525.056298494339,58.50923156738281,64.7,43.5
526.057829618454,58.5632438659668,64.7,43.75
527.0639955997467,58.51023483276367,64.7,43.25
528.1119766235352,58.45582962036133,65.7,43.25
530.0422570705414,58.190101623535156,66.2,43.75
531.0642471313477,58.242835998535156,64.2,43.5
532.0656669139862,58.297237396240234,64.7,43.5
533.0673620700836,58.77646255493164,64.7,43.5
534.1252982616425,58.56246566772461,66.2,43.5
536.0514936447144,58.722286224365234,65.7,43.5
537.0753135681152,58.510009765625,65.7,43.25
539.1022622585297,58.402591705322266,66.2,43.5
541.0589783191681,58.509010314941406,65.7,43.75
542.0773000717163,58.29607009887695,65.7,43.0
543.0776309967041,58.935062408447266,66.2,43.75
544.0879082679749,59.200843811035156,65.7,44.0
546.0646779537201,58.510345458984375,66.7,43.75
547.0855493545532,58.935115814208984,66.2,43.5
548.0877058506012,58.720619201660156,65.7,44.0
549.0923397541046,58.88154983520508,66.2,44.25
550.1424291133881,59.09393310546875,65.2,43.75
552.0810394287109,58.9879035949707,65.7,43.75
553.0963885784149,58.989013671875,65.2,44.0
555.1284019947052,58.45610809326172,65.7,44.25
557.0780940055847,58.82858657836914,65.7,43.75
558.0996651649475,58.82980728149414,65.7,44.0
559.101350069046,59.147666931152344,66.2,44.0
560.1572377681732,59.20195388793945,64.7,44.0
562.0940759181976,58.77501678466797,66.2,43.75
563.1116104125977,58.98823928833008,66.2,43.75
564.1200618743896,59.042301177978516,65.7,44.0
566.1506109237671,59.09409713745117,65.7,44.25
568.0066034793854,58.93522644042969,66.2,44.0
569.0314192771912,59.46563720703125,65.2,44.0
570.1382200717926,59.09459686279297,66.2,44.5
572.0786507129669,58.829307556152344,65.2,44.0
573.1410591602325,59.360496520996094,65.7,44.75
575.1197066307068,59.20023727416992,65.2,44.5
576.1412119865417,59.2000732421875,66.2,44.25
577.1947820186615,58.98796081542969,66.2,44.25
579.1236743927002,59.359718322753906,66.2,44.25
580.1407160758972,59.09465026855469,66.2,44.5
581.1420261859894,59.35966491699219,65.7,44.5
582.1446182727814,59.19907760620117,65.7,44.5
583.1449828147888,59.04103088378906,65.7,44.75
584.1490888595581,59.09343338012695,67.6,44.5
585.1491365432739,59.519535064697266,66.2,44.5
586.1524569988251,59.20090103149414,66.2,44.5
587.1536598205566,59.25446701049805,66.7,44.75
588.2042999267578,59.46574783325195,66.2,44.25
590.1336958408356,59.200016021728516,66.2,44.25
591.1532061100006,59.20156478881836,67.2,44.25
592.1564652919769,59.46646499633789,66.2,44.5
593.210245847702,59.30747985839844,66.7,44.25
595.1382057666779,59.67841339111328,67.2,44.75
596.1627960205078,59.57183074951172,65.7,44.5
598.1958916187286,59.30781173706055,66.7,44.75
600.1531388759613,59.784000396728516,66.7,44.75
601.1747350692749,59.09526443481445,66.2,45.0
602.1765921115875,59.678192138671875,66.7,44.25
603.1810481548309,59.57216262817383,66.2,44.5
604.2307424545288,59.941654205322266,66.7,44.75
606.1628668308258,59.83706283569336,67.6,45.0
607.1862697601318,59.67841339111328,66.7,44.75
608.1878714561462,60.10026168823242,66.7,45.0
609.2422919273376,59.67636489868164,66.7,44.75
611.1781404018402,59.78250503540039,66.7,45.0
612.1983880996704,59.99583053588867,66.2,45.25
613.2030122280121,59.517822265625,67.6,44.75
614.2558069229126,59.835350036621094,66.2,44.75
616.1826360225677,60.04823684692383,66.7,45.0
617.205406665802,59.88831329345703,67.6,44.5
619.1867747306824,59.5711669921875,65.7,45.0
620.2609915733337,59.784881591796875,67.2,45.0
622.1891796588898,59.731590270996094,66.7,45.25
623.2082800865173,59.52030944824219,66.2,44.5
624.2093667984009,59.8894157409668,67.6,44.75
625.2675743103027,59.62479019165039,66.2,44.5
627.1947338581085,59.73131561279297,66.2,45.25
628.2171196937561,59.78443908691406,66.7,45.0
630.1988348960876,59.99616241455078,65.7,44.75
631.2774918079376,59.889305114746094,65.7,45.0
633.2003712654114,59.8906364440918,66.7,44.5
634.2262763977051,60.154541015625,66.7,44.75
635.226973772049,59.83717727661133,67.2,45.5
636.287633895874,60.3127555847168,66.7,44.75
638.2188632488251,60.365928649902344,67.2,45.25
639.2411558628082,59.99544906616211,67.2,45.25
640.2428801059723,60.47085952758789,66.7,45.0
641.2757141590118,59.88969421386719,66.7,45.5
643.2368476390839,60.36355972290039,67.6,44.75
644.2582862377167,60.576881408691406,67.2,45.5
645.2597324848175,60.258426666259766,67.2,45.25
646.2639269828796,60.4179573059082,67.2,45.25
647.311190366745,60.25985336303711,66.7,45.5
649.2427575588226,60.363948822021484,67.2,45.5
650.2625317573547,60.04840087890625,67.2,45.5
651.2625958919525,60.26045608520508,67.2,45.5
652.313725233078,60.36499786376953,68.1,45.5
654.2487685680389,60.629791259765625,67.2,-22
655.2666232585907,59.99544143676758,66.7,45.5
656.2676134109497,60.41850662231445,67.2,45.5
657.3067619800568,60.313087463378906,67.2,45.25
659.2529633045197,60.472068786621094,67.6,45.5
660.2744541168213,60.15470886230469,68.1,45.75
661.2753465175629,60.36604309082031,67.2,45.25
663.3125123977661,60.471187591552734,67.6,45.5
665.2569851875305,60.73444366455078,67.2,45.25
666.2768154144287,60.629676818847656,66.7,45.75
667.2802844047546,60.680877685546875,68.1,45.5
668.3324246406555,60.577545166015625,67.2,45.75
670.2820663452148,60.681976318359375,67.2,45.75
671.2965512275696,60.78712463378906,67.6,45.75
672.3013978004456,60.57655334472656,69.1,45.75
673.3191816806793,60.73466491699219,66.7,45.75
675.2834708690643,60.83985900878906,67.6,45.5
676.3057758808136,60.4710807800293,67.2,46.0
678.2851917743683,60.83953094482422,67.6,45.25
679.3495419025421,60.734107971191406,67.6,45.75
681.2901318073273,60.5238151550293,67.2,45.75
682.3099935054779,60.68236541748047,67.6,45.5
683.3128776550293,60.62902069091797,67.2,45.5
684.361819267273,60.68274688720703,67.6,45.0
686.3012540340424,60.89265441894531,68.1,46.0
687.3274941444397,60.89215850830078,68.1,46.0
689.35435962677,61.15535354614258,67.6,46.0
691.3039355278015,60.891502380371094,67.2,45.5
692.3255779743195,60.52447509765625,66.2,46.0
693.3260109424591,60.99774932861328,68.1,45.5
694.3271338939667,60.78717803955078,68.1,46.0
695.3823843002319,61.41838836669922,66.2,46.0
697.3126661777496,61.10261535644531,67.6,45.5
698.3358187675476,60.78657150268555,67.6,45.5
700.3664042949677,61.15700149536133,68.1,46.0
702.3167276382446,61.050262451171875,68.1,45.5
703.3347790241241,61.05091857910156,69.1,46.0
704.3364841938019,60.840301513671875,67.6,46.0
705.3715670108795,60.629844665527344,67.6,46.0
707.3208250999451,61.417564392089844,67.2,46.0
708.3426096439362,60.99856948852539,67.2,46.0
709.343822479248,61.15579605102539,67.2,46.0
711.3317995071411,61.365867614746094,67.6,45.75
712.3556079864502,61.52287292480469,67.2,45.75
713.3627753257751,61.05070495605469,67.6,46.0
715.3415551185608,61.155025482177734,67.6,45.75
716.4002406597137,61.31224822998047,67.6,46.25
718.3445410728455,61.2087516784668,68.1,45.75
719.366747379303,61.04998779296875,68.1,45.75
720.3680708408356,61.36565017700195,68.1,46.0
721.423143863678,61.5233154296875,67.6,46.0
723.3660554885864,61.36559295654297,68.6,46.25
724.3765232563019,61.52326202392578,67.2,46.25
725.3789510726929,61.10409927368164,69.1,45.75
726.4128975868225,61.47145462036133,68.1,46.25
728.3585865497589,61.41975402832031,68.1,46.25
729.3776109218597,61.102508544921875,68.1,46.25
730.38059258461,61.52326202392578,67.6,46.25
731.3821370601654,61.838809967041016,68.1,45.75
732.43687915802,61.57693099975586,68.6,46.25
734.3710281848907,61.52369689941406,68.1,46.25
735.3914113044739,61.41844177246094,67.2,46.5
736.3927981853485,61.575286865234375,68.1,46.25
737.446248292923,61.52205276489258,67.2,46.75
739.3738141059875,61.785526275634766,67.2,46.25
740.3941533565521,61.41849899291992,67.2,46.0
741.3968074321747,61.73339080810547,67.6,46.25
742.4417960643768,61.679168701171875,67.2,46.5
744.3788957595825,61.784217834472656,67.6,46.5
745.3974075317383,61.52418899536133,68.6,46.5
746.398980140686,61.471397399902344,67.6,46.5
747.4016525745392,61.73316955566406,68.1,46.0
749.3838064670563,61.2609977722168,67.2,46.5
750.4060406684875,61.62775421142578,68.6,46.5
752.3865292072296,61.52402877807617,68.1,46.5
753.446697473526,61.57468032836914,69.1,46.25
755.3977026939392,61.575286865234375,68.6,46.25
756.4164915084839,61.94215393066406,68.6,46.5
757.4168651103973,61.99504852294922,68.1,46.75
758.4769241809845,61.89078140258789,67.6,46.5
760.4063947200775,61.83787536621094,67.6,46.75
761.4282147884369,61.99378967285156,67.2,46.75
763.4636766910553,62.256771087646484,67.6,46.75
765.4140250682831,61.8378791809082,68.6,47.0
766.4361097812653,61.99565124511719,68.6,46.75
768.4179883003235,61.78569030761719,68.1,46.75
769.4785723686218,61.994667053222656,67.6,46.75
771.4232232570648,61.83821105957031,68.1,47.25
772.4435620307922,62.20321273803711,69.1,47.25
773.444952249527,62.20452117919922,69.6,47.0
