times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages,chipTemperature,max6675Temperature,cpuTemperature
0.5477988719940186,2.0281913888888887,nan,nan,nan,nan,nan,nan,31.163862228393555,20.25,50.6
1.127772569656372,3.025395,nan,nan,nan,nan,nan,nan,34.87555694580078,21.25,51.6
1.1807491779327393,2.7764816666666667,nan,nan,nan,nan,nan,nan,35.351131439208984,18.75,51.6
1.2646591663360596,3.006231111111111,nan,nan,nan,nan,nan,nan,35.88360595703125,19.75,50.6
1.3069336414337158,3.037909722222222,nan,nan,nan,nan,nan,nan,36.47421646118164,22.0,52.5
1.36759352684021,2.827911666666667,nan,nan,nan,nan,nan,nan,37.65116882324219,19.25,52.1
1.4097061157226562,2.996833611111111,nan,nan,nan,nan,nan,nan,37.239898681640625,17.75,52.1
1.4524481296539307,2.9039144444444447,nan,nan,nan,nan,nan,nan,37.76841354370117,18.75,53.0
1.5585780143737793,3.0716791666666667,nan,nan,nan,nan,nan,nan,38.11875534057617,19.25,53.5
1.8720455169677734,3.0577719444444447,nan,nan,nan,nan,nan,nan,37.82715606689453,19.25,52.5
1.9194893836975098,3.0507150000000003,nan,nan,nan,nan,nan,nan,37.708274841308594,18.75,53.0
1.9620943069458008,3.1565425,nan,nan,nan,nan,nan,nan,38.5283317565918,20.5,53.5
1.999612808227539,2.7827916666666663,nan,nan,nan,nan,nan,nan,38.47067642211914,19.5,54.0
2.04327392578125,3.067572222222222,nan,nan,nan,nan,nan,nan,38.353309631347656,18.0,52.5
2.0996999740600586,2.9189833333333333,nan,nan,nan,nan,nan,nan,38.87964630126953,20.25,54.0
2.1355416774749756,2.855543888888889,nan,nan,nan,nan,nan,nan,38.82024002075195,18.75,53.5
2.2191128730773926,3.326557222222222,nan,nan,nan,nan,nan,nan,38.93688201904297,21.75,53.0
2.294147491455078,3.1134141666666664,nan,nan,nan,nan,nan,nan,39.112327575683594,19.0,54.5
2.3590822219848633,3.099734444444444,nan,nan,nan,nan,nan,nan,39.11280822753906,19.5,54.5
2.421570062637329,2.856541944444445,nan,nan,nan,nan,nan,nan,38.64467239379883,18.0,53.5
2.4624383449554443,3.0616930555555553,nan,nan,nan,nan,nan,nan,39.40290832519531,20.25,54.0
2.5215909481048584,3.1804469444444443,nan,nan,nan,nan,nan,nan,39.0540657043457,19.75,53.5
2.5895426273345947,3.1069933333333335,nan,nan,nan,nan,nan,nan,39.63642883300781,21.0,54.5
2.8976540565490723,3.3903772222222224,nan,nan,nan,nan,nan,nan,39.05430603027344,22.0,54.5
2.935283660888672,2.876913611111111,nan,nan,nan,nan,nan,nan,39.80976486206055,20.75,55.0
2.9773855209350586,2.9759808333333337,nan,nan,nan,nan,nan,nan,39.169921875,20.5,54.5
3.03224515914917,3.011505,nan,nan,nan,nan,nan,nan,39.40380859375,19.5,55.5
3.082681179046631,3.023188888888889,nan,nan,nan,nan,nan,nan,39.69330596923828,18.25,55.5
3.133302688598633,3.0673683333333335,nan,nan,nan,nan,nan,nan,39.40278244018555,19.25,55.5
3.1751797199249268,3.1105119444444442,nan,nan,nan,nan,nan,nan,39.694149017333984,21.0,55.5
3.21349835395813,3.3382405555555557,nan,nan,nan,nan,nan,nan,39.868568420410156,20.0,55.5
3.2526285648345947,2.8811533333333332,nan,nan,nan,nan,nan,nan,39.81121063232422,18.5,55.5
3.3274900913238525,3.1129105555555556,nan,nan,nan,nan,nan,nan,40.449249267578125,20.5,55.5
3.4321863651275635,3.0366605555555557,nan,nan,nan,nan,nan,nan,40.27488708496094,20.25,54.5
3.5006320476531982,3.0945947222222223,nan,nan,nan,nan,nan,nan,39.75325012207031,20.0,54.0
3.536731481552124,2.94802,nan,nan,nan,nan,nan,nan,40.448829650878906,20.0,55.0
3.638874053955078,2.8625144444444444,nan,nan,nan,nan,nan,nan,40.390628814697266,19.5,55.5
3.97715425491333,3.1670569444444445,nan,nan,nan,nan,nan,nan,40.56523132324219,18.75,56.9
4.025690793991089,3.1994450000000003,nan,nan,nan,nan,nan,nan,40.854251861572266,19.75,56.0
4.077188014984131,3.1522516666666665,nan,nan,nan,nan,nan,nan,40.27458953857422,18.75,55.5
4.117203712463379,3.1058777777777777,nan,nan,nan,nan,nan,nan,40.098968505859375,19.75,55.5
4.1620237827301025,3.1104191666666665,nan,nan,nan,nan,nan,nan,40.62324905395508,21.0,56.4
4.201017141342163,3.0975747222222223,nan,nan,nan,nan,nan,nan,40.390750885009766,21.0,56.0
4.245745420455933,3.0663094444444448,nan,nan,nan,nan,nan,nan,40.680973052978516,20.75,56.0
4.298417806625366,3.247585,nan,nan,nan,nan,nan,nan,40.796173095703125,20.5,55.5
4.33241868019104,2.8682866666666667,nan,nan,nan,nan,nan,nan,40.68109130859375,18.0,56.0
4.440514802932739,3.2644502777777777,nan,nan,nan,nan,nan,nan,40.622291564941406,20.25,56.0
4.475316047668457,2.899964722222222,nan,nan,nan,nan,nan,nan,41.086029052734375,21.5,56.0
4.549659013748169,3.049724166666667,nan,nan,nan,nan,nan,nan,41.547080993652344,20.0,56.4
4.602935075759888,3.047301666666667,nan,nan,nan,nan,nan,nan,40.39134979248047,20.0,56.4
4.717522621154785,2.8983819444444445,nan,nan,nan,nan,nan,nan,40.85491180419922,21.5,56.9
5.024400234222412,3.0082469444444446,nan,nan,nan,nan,nan,nan,40.96975326538086,21.0,57.4
5.066951513290405,3.190123055555556,nan,nan,nan,nan,nan,nan,40.85502624511719,22.0,57.4
5.107273578643799,3.1552399999999996,nan,nan,nan,nan,nan,nan,40.854190826416016,21.75,56.9
5.150411605834961,3.1516608333333336,nan,nan,nan,nan,nan,nan,40.97052764892578,21.75,56.4
5.189621448516846,3.424408888888889,nan,nan,nan,nan,nan,nan,41.201412200927734,18.75,57.4
5.230753660202026,3.128303888888889,nan,nan,nan,nan,nan,nan,40.85472869873047,20.5,57.4
5.269098281860352,3.25346,nan,nan,nan,nan,nan,nan,41.2017707824707,21.5,56.4
5.316098928451538,3.191614722222222,nan,nan,nan,nan,nan,nan,41.60498046875,21.0,57.4
5.382509469985962,3.1319594444444445,nan,nan,nan,nan,nan,nan,41.25853729248047,19.5,57.4
5.465626001358032,3.0996824999999997,nan,nan,nan,nan,nan,nan,41.31584167480469,20.0,57.4
5.5293989181518555,3.170425277777778,nan,nan,nan,nan,nan,nan,41.60551834106445,20.75,56.9
5.596923828125,3.1451130555555555,nan,nan,nan,nan,nan,nan,41.60444641113281,19.5,56.9
5.6654698848724365,3.038205555555556,nan,nan,nan,nan,nan,nan,41.490135192871094,20.0,57.9
5.740672826766968,3.0348,nan,nan,nan,nan,nan,nan,41.54743957519531,19.75,57.4
6.048558712005615,3.1679355555555557,nan,nan,nan,nan,nan,nan,41.89364242553711,21.0,56.9
6.102482795715332,2.9838955555555553,nan,nan,nan,nan,nan,nan,41.663116455078125,20.25,57.9
6.159730672836304,2.9623175,nan,nan,nan,nan,nan,nan,41.54743957519531,21.0,57.9
6.202198505401611,3.233483333333333,nan,nan,nan,nan,nan,nan,41.8358039855957,21.5,57.4
6.240614414215088,2.9640541666666667,nan,nan,nan,nan,nan,nan,41.83586120605469,20.25,57.4
6.2806103229522705,3.3737672222222224,nan,nan,nan,nan,nan,nan,41.95029067993164,19.25,57.9
