TIMES,VPU,CPU,THERMOCOUPLE
4.1620237827301025,40.62324905395508,56.4,21.0
4.201017141342163,40.390750885009766,56.0,21.0
4.245745420455933,40.680973052978516,56.0,20.75
4.298417806625366,40.796173095703125,55.5,20.5
4.33241868019104,40.68109130859375,56.0,18.0
4.440514802932739,40.622291564941406,56.0,20.25
4.475316047668457,41.086029052734375,56.0,21.5
4.549659013748169,41.547080993652344,56.4,20.0
4.602935075759888,40.39134979248047,56.4,20.0
4.717522621154785,40.85491180419922,56.9,21.5
5.024400234222412,40.96975326538086,57.4,21.0
5.066951513290405,40.85502624511719,57.4,22.0
5.107273578643799,40.854190826416016,56.9,21.75
5.150411605834961,40.97052764892578,56.4,21.75
5.189621448516846,41.201412200927734,57.4,18.75
5.230753660202026,40.85472869873047,57.4,20.5
5.269098281860352,41.2017707824707,56.4,21.5
5.316098928451538,41.60498046875,57.4,21.0
5.382509469985962,41.25853729248047,57.4,19.5
5.465626001358032,41.31584167480469,57.4,20.0
5.5293989181518555,41.60551834106445,56.9,20.75
5.596923828125,41.60444641113281,56.9,19.5
5.6654698848724365,41.490135192871094,57.9,20.0
5.740672826766968,41.54743957519531,57.4,19.75
6.048558712005615,41.89364242553711,56.9,21.0
6.102482795715332,41.663116455078125,57.9,20.25
6.159730672836304,41.54743957519531,57.9,21.0
6.202198505401611,41.8358039855957,57.4,21.5
6.240614414215088,41.83586120605469,57.4,20.25
6.2806103229522705,41.95029067993164,57.9,19.25
6.3192665576934814,41.95106506347656,57.9,20.75
6.378739356994629,41.778499603271484,57.9,21.5
6.4443395137786865,41.9513053894043,57.4,21.75
6.487828016281128,41.547080993652344,57.4,20.0
6.553800106048584,42.065673828125,57.9,22.75
6.6269025802612305,41.7783203125,58.4,20.75
6.732335567474365,42.12363052368164,58.4,20.75
6.812969207763672,42.06632995605469,57.9,21.5
7.122830390930176,42.1800422668457,57.9,21.75
7.171003580093384,42.353145599365234,58.4,20.0
7.214033603668213,42.23865509033203,57.9,19.25
7.267949819564819,42.582183837890625,58.4,21.5
7.311077117919922,42.352848052978516,57.9,19.25
7.351604223251343,42.180877685546875,58.4,21.75
7.39156436920166,42.69827651977539,57.9,20.5
7.434765577316284,42.525474548339844,57.9,22.5
7.476662874221802,42.75486373901367,58.4,21.5
7.51533842086792,42.98455810546875,58.4,21.5
7.6192262172698975,43.21324157714844,58.9,21.5
7.658193111419678,42.29566192626953,58.4,21.25
7.724871397018433,42.58361053466797,58.9,22.25
7.824659585952759,42.81222915649414,59.4,21.0
8.127054691314697,42.754512786865234,58.9,21.0
8.166010618209839,43.097625732421875,58.9,23.25
8.209781408309937,43.15576171875,58.4,22.75
8.24915599822998,42.92642593383789,58.9,21.0
8.293092489242554,43.09934616088867,59.4,21.75
8.344699382781982,42.983787536621094,58.4,22.25
8.394941806793213,43.0982780456543,57.9,22.25
8.458742380142212,43.326725006103516,58.9,20.0
8.546167850494385,42.58348846435547,59.4,23.0
8.5837562084198,43.32796859741211,59.4,22.25
8.685730934143066,43.15641403198242,58.4,22.25
8.721859216690063,43.09845733642578,59.9,19.5
8.83236312866211,43.099403381347656,59.4,20.75
9.16072964668274,43.442283630371094,60.3,22.0
9.210471153259277,43.15665054321289,59.4,20.0
9.255637645721436,43.155643463134766,59.4,22.0
9.298424482345581,43.09952163696289,59.4,22.25
9.352452039718628,43.55689239501953,59.9,20.5
9.389394998550415,43.67079162597656,59.4,21.25
9.430550575256348,43.44186782836914,59.4,23.0
9.468936920166016,43.44269561767578,59.9,22.0
9.52614974975586,43.614315032958984,58.9,22.75
9.601769208908081,43.55683135986328,59.9,21.75
9.664263248443604,43.95630645751953,60.3,22.75
9.737054347991943,43.49982452392578,59.4,20.5
9.810007572174072,43.6141357421875,60.3,22.25
9.879226207733154,43.785457611083984,60.3,21.75
10.184081554412842,43.728271484375,59.4,22.75
10.23430848121643,43.95630645751953,59.9,22.75
10.277096271514893,43.8992919921875,60.3,21.0
10.320066213607788,44.183509826660156,59.9,21.0
10.362377166748047,44.013492584228516,59.9,20.75
10.39965033531189,44.126625061035156,60.3,21.5
10.43896746635437,43.55624008178711,59.9,21.0
10.503440380096436,44.06919860839844,60.3,22.75
10.562813520431519,44.241641998291016,59.9,20.75
10.642079591751099,43.727500915527344,59.9,21.25
10.685437440872192,44.07085037231445,59.4,21.0
10.725053787231445,44.298179626464844,59.9,21.75
10.819868087768555,44.24140548706055,60.8,24.0
10.862497568130493,44.24129104614258,59.9,20.75
10.953799724578857,44.070499420166016,59.4,20.75
11.262454271316528,44.29747009277344,60.3,23.5
11.32106637954712,43.955772399902344,59.4,21.5
11.390763998031616,44.41084289550781,60.3,22.5
11.434922933578491,44.69664764404297,60.8,23.5
11.471879720687866,44.86714172363281,60.3,21.75
11.508454322814941,44.35542297363281,60.8,22.0
11.559818744659424,44.58257293701172,60.3,23.75
11.601837396621704,44.297706604003906,59.4,22.25
11.639230489730835,44.46808624267578,60.8,23.0
11.684566736221313,44.810543060302734,60.3,23.0
11.723358631134033,44.86643600463867,60.3,23.25
11.809601068496704,44.468441009521484,60.3,21.5
11.880951404571533,45.09423828125,60.3,21.75
11.950793743133545,44.29853057861328,60.8,23.5
12.02091383934021,44.81007766723633,60.8,22.25
12.33529257774353,44.86702346801758,60.8,23.25
12.382402181625366,44.86637496948242,60.8,20.5
12.431028127670288,44.86661148071289,60.3,22.75
12.469106197357178,44.923736572265625,59.9,23.75
12.512250661849976,44.92350387573242,60.8,21.5
12.579603433609009,45.20625686645508,60.3,23.25
12.628822803497314,44.81025314331055,60.3,23.5
12.669819116592407,44.696529388427734,60.3,22.75
12.707034349441528,44.9233283996582,60.8,23.5
12.752281427383423,44.92409133911133,61.3,21.75
12.852450847625732,44.92338562011719,60.3,23.0
12.927525758743286,45.65956115722656,61.3,21.5
13.000277519226074,45.09387969970703,60.8,22.75
13.066449165344238,45.4345817565918,60.8,23.0
13.373446226119995,45.377864837646484,61.8,23.25
13.412461757659912,44.63875961303711,61.3,22.75
13.454646587371826,45.2639045715332,60.8,22.5
13.49436354637146,45.32073974609375,60.8,23.0
13.544836282730103,45.49082565307617,60.8,22.75
13.59819483757019,45.320152282714844,60.8,24.0
13.639734983444214,45.717681884765625,61.3,23.25
13.720270872116089,45.54677200317383,62.3,21.0
13.758934736251831,45.717506408691406,60.8,21.75
13.864423036575317,45.433406829833984,60.3,23.25
13.900540590286255,45.491058349609375,61.3,22.25
13.963361740112305,45.37733459472656,60.8,21.5
14.068142890930176,46.00013732910156,61.8,23.0
14.393853902816772,45.71668243408203,60.8,22.25
14.450303792953491,45.717796325683594,61.8,21.25
14.489296436309814,45.60407638549805,61.8,23.0
14.53030252456665,45.660850524902344,62.3,23.5
14.573532342910767,45.71709442138672,61.3,23.5
14.610768795013428,45.773868560791016,61.8,23.75
14.648094415664673,45.77328109741211,61.3,24.25
14.719067811965942,45.82987976074219,61.3,22.75
14.756962776184082,46.055973052978516,60.8,23.0
14.853046417236328,46.056907653808594,62.3,23.75
14.893062353134155,46.057029724121094,61.3,24.0
15.008286714553833,45.88629913330078,60.8,21.5
15.059287071228027,46.33860778808594,60.8,22.75
15.143185138702393,45.887474060058594,62.3,23.0
15.454656600952148,45.944007873535156,62.3,23.0
15.496661901473999,46.22523498535156,60.8,22.0
15.539484024047852,46.16981506347656,60.8,22.5
15.584269762039185,46.338783264160156,59.9,23.25
15.631037712097168,46.676902770996094,61.3,22.75
15.67232608795166,46.45185852050781,62.3,24.75
15.716803550720215,45.99943542480469,61.8,21.75
15.786590576171875,46.169227600097656,60.8,24.25
15.83470630645752,46.113155364990234,60.3,24.0
15.917298316955566,46.56452560424805,61.8,23.0
15.957140922546387,46.45179748535156,61.8,22.0
16.050079107284546,46.451332092285156,62.3,22.75
16.12852430343628,46.676841735839844,61.8,23.25
16.162935495376587,46.56440734863281,60.3,25.5
16.48386526107788,46.39502716064453,61.8,22.5
16.53392481803894,46.56312561035156,60.8,21.5
16.590621948242188,46.50775146484375,61.8,23.5
16.645206928253174,46.564056396484375,62.3,23.5
16.68005061149597,46.733089447021484,61.8,22.5
16.723380088806152,46.84540557861328,61.8,23.25
16.77140235900879,46.62053680419922,61.8,23.5
16.816132307052612,46.39502716064453,62.8,22.25
16.861047506332397,46.39508819580078,63.3,21.75
16.946523189544678,46.902408599853516,62.8,22.75
17.006205797195435,47.071266174316406,61.8,22.75
17.041960954666138,46.5078125,62.8,22.0
17.15100121498108,46.564640045166016,61.3,24.5
17.18610167503357,46.62007141113281,62.8,24.5
17.53130316734314,46.676841735839844,62.3,22.75
17.582638263702393,46.73337936401367,62.3,22.5
17.628299951553345,46.73355484008789,61.8,23.5
17.67609167098999,46.84616470336914,61.3,23.75
17.721853971481323,46.5078125,62.3,24.0
17.763709545135498,46.62065505981445,61.8,23.0
17.8098886013031,46.56464385986328,62.3,23.5
17.85491180419922,47.01385498046875,62.8,25.25
17.921772718429565,46.902000427246094,61.8,22.75
17.99414300918579,47.07120895385742,62.3,23.0
18.067262411117554,47.24018096923828,62.8,22.25
18.13646173477173,47.070682525634766,62.8,21.75
18.257660150527954,47.07120895385742,62.3,23.0
18.576712131500244,46.84447479248047,62.3,24.25
18.618817567825317,47.23831558227539,61.3,24.25
18.657763719558716,47.183528900146484,62.8,23.0
18.696004152297974,47.069862365722656,63.3,24.25
18.734153270721436,47.29561233520508,61.8,22.75
18.776123046875,47.352027893066406,61.8,25.0
18.830973625183105,47.23918914794922,63.3,23.75
18.90138077735901,47.52094650268555,63.3,23.5
18.970706939697266,47.408512115478516,61.8,24.25
19.02077841758728,47.352500915527344,62.3,24.25
19.111144065856934,47.23889923095703,62.8,23.75
19.15077805519104,47.463539123535156,63.7,22.0
19.250441551208496,47.2960205078125,62.3,23.5
19.304900884628296,47.46458435058594,62.8,24.5
19.635610103607178,47.519317626953125,62.3,23.25
19.684535026550293,47.46388244628906,61.8,24.25
19.72539210319519,47.408103942871094,62.3,22.25
19.77376937866211,47.7451171875,63.3,23.0
19.820271015167236,47.18294143676758,62.3,23.25
19.862141609191895,47.575504302978516,62.3,21.75
19.89923620223999,47.29595947265625,62.8,23.0
19.955029249191284,47.520362854003906,61.8,23.0
19.990423679351807,47.63268280029297,61.8,24.5
20.091551780700684,47.29566955566406,62.3,23.5
20.1642746925354,47.46335983276367,61.3,23.75
20.241066694259644,47.46458435058594,61.8,21.75
20.315770387649536,47.463768005371094,62.3,22.5
20.62078619003296,47.744537353515625,62.8,22.25
20.663305044174194,47.912635803222656,62.3,24.0
20.70265221595764,47.91315460205078,61.3,24.25
20.743008613586426,47.91188049316406,62.3,24.5
20.78071880340576,47.968936920166016,62.3,23.0
20.82250165939331,48.136749267578125,61.8,23.75
20.866780281066895,48.081199645996094,63.3,23.25
20.91672158241272,48.191314697265625,62.8,24.0
21.01325249671936,47.96876525878906,62.3,24.0
21.084700345993042,48.19212341308594,62.3,23.0
21.15648913383484,47.855224609375,63.3,24.25
21.22921395301819,48.024662017822266,62.8,24.0
21.31800675392151,48.1916618347168,62.8,24.5
21.63219714164734,47.85673904418945,63.3,24.0
21.67572331428528,47.800201416015625,63.3,22.75
21.719428777694702,48.191139221191406,63.3,23.75
21.75999689102173,48.19264221191406,62.8,23.0
21.80818486213684,48.19293212890625,62.8,23.5
21.870360851287842,48.640174865722656,61.8,24.75
21.911733865737915,47.855342864990234,62.8,23.25
21.95156979560852,48.08049774169922,63.3,23.75
22.023805141448975,48.192413330078125,62.8,22.25
22.070626258850098,48.13709259033203,62.8,22.5
22.168665170669556,47.969051361083984,63.3,22.75
22.20264720916748,48.02524185180664,63.3,23.75
22.29581069946289,48.304443359375,61.3,24.5
22.334900379180908,48.415771484375,62.8,25.0
22.66213369369507,48.360103607177734,62.8,22.5
22.71441912651062,48.417049407958984,62.8,25.0
22.767834424972534,48.58415985107422,62.8,23.5
22.810028791427612,48.52733612060547,62.8,24.25
22.855716943740845,48.52796936035156,61.8,24.25
22.89715576171875,48.69624710083008,62.8,23.25
22.94374704360962,48.526756286621094,63.7,26.75
22.995596647262573,48.693580627441406,62.3,22.0
23.070587396621704,48.359642028808594,62.3,24.25
23.146908044815063,48.52866744995117,62.3,23.75
23.216097593307495,48.75144958496094,64.2,23.25
23.28084945678711,48.58381271362305,63.3,23.5
23.36152958869934,48.359527587890625,63.3,24.0
23.672691106796265,48.863067626953125,62.8,23.5
23.719956398010254,48.52687072753906,61.8,24.5
23.77010226249695,48.806827545166016,62.3,23.25
23.811622381210327,48.862552642822266,62.8,24.75
23.857630729675293,48.751216888427734,62.8,24.0
23.90139150619507,48.52814483642578,62.3,26.0
23.942582607269287,49.08515930175781,62.8,23.5
24.00473141670227,48.86318588256836,62.3,24.75
24.074254751205444,48.63918685913086,63.7,24.25
24.138213634490967,49.19626235961914,63.7,22.5
24.20809769630432,48.807403564453125,62.3,23.75
24.278887271881104,49.03018569946289,62.3,23.5
24.33215618133545,48.47161102294922,63.3,23.25
24.372190237045288,48.7510986328125,63.3,24.75
24.683144569396973,48.52756881713867,62.3,23.25
24.72114372253418,49.08579635620117,62.8,26.0
24.75969362258911,49.531646728515625,62.8,24.5
24.80173373222351,48.97312927246094,63.3,25.0
24.849066972732544,48.80717468261719,63.7,24.25
24.912297248840332,48.751041412353516,62.8,24.5
24.94698214530945,49.30909729003906,62.8,23.5
25.008134841918945,49.253028869628906,63.3,23.25
25.081571578979492,49.03053283691406,62.8,25.5
25.15458607673645,49.19707107543945,63.3,25.0
25.224456787109375,49.25094223022461,63.7,24.75
25.293741941452026,49.14203643798828,63.3,24.0
25.36887502670288,49.25279235839844,63.3,24.75
25.435077905654907,49.19793701171875,63.3,23.0
25.77214288711548,48.86318588256836,63.3,24.5
25.82660746574402,49.25279235839844,64.2,25.25
26.092165231704712,49.085968017578125,62.8,25.75
26.151198387145996,48.97417068481445,63.3,24.5
26.21679449081421,48.97434997558594,62.3,25.25
26.27741265296936,49.197532653808594,63.3,23.5
26.33916926383972,49.14146041870117,62.3,25.75
26.38018012046814,49.19712829589844,62.8,25.25
26.434159517288208,49.7529296875,64.7,26.0
26.47760248184204,49.197593688964844,62.8,24.75
26.815020322799683,49.41950607299805,62.8,24.75
26.85451102256775,49.36332321166992,63.7,24.75
26.899837732315063,49.307655334472656,62.8,25.0
26.943435430526733,49.91981506347656,63.3,24.5
26.99330759048462,49.41979217529297,63.7,24.25
27.037941217422485,49.58656311035156,63.7,24.5
27.07772660255432,49.697723388671875,63.7,24.5
27.12482738494873,49.14157485961914,62.8,25.25
27.19309163093567,49.308868408203125,63.3,23.75
27.27516746520996,49.25302505493164,62.8,26.0
27.371952295303345,49.64154052734375,63.7,25.75
27.434497117996216,49.58610153198242,64.7,25.0
27.48014211654663,49.364707946777344,63.3,22.75
27.79208779335022,49.25239181518555,63.7,25.5
27.830957174301147,49.86363220214844,62.8,23.5
27.87037229537964,49.53101348876953,63.7,23.25
27.90728521347046,50.03028106689453,63.3,22.75
27.944533109664917,50.252777099609375,63.7,25.0
27.983455657958984,49.641075134277344,63.7,23.25
28.021284341812134,49.864837646484375,64.2,25.5
28.110094785690308,49.975650787353516,62.8,26.5
28.191747665405273,49.419677734375,62.8,24.75
28.278014183044434,49.753448486328125,64.2,25.75
28.322003841400146,50.03063201904297,63.7,26.5
28.456023693084717,49.753623962402344,64.2,24.0
28.533161163330078,49.80888366699219,63.7,25.5
28.841578722000122,49.42002868652344,63.3,23.75
28.891064167022705,49.64234924316406,62.8,24.5
28.938194036483765,49.86449432373047,63.7,25.0
29.007201433181763,50.086063385009766,62.8,25.5
29.05252957344055,49.80830383300781,63.3,25.25
29.091903924942017,49.863746643066406,63.7,26.0
29.128642320632935,50.14064025878906,63.3,24.0
29.170336484909058,49.58662414550781,62.8,23.0
29.243593215942383,49.80865478515625,63.7,25.75
29.314663648605347,49.97479248046875,63.3,25.5
29.37959885597229,50.08646774291992,63.3,24.0
29.456459999084473,50.25248718261719,63.7,24.5
29.527150869369507,49.97605895996094,63.7,23.25
29.602055311203003,50.41816711425781,63.3,25.0
29.91295599937439,50.14190673828125,63.7,23.25
29.95712947845459,50.41868209838867,63.3,24.75
30.012544631958008,50.25249099731445,63.7,25.5
30.069114685058594,50.36341857910156,63.3,24.0
30.11362338066101,50.307064056396484,63.3,25.0
30.15256381034851,50.25157165527344,63.3,23.75
30.19316601753235,49.97519302368164,64.2,25.0
30.23530602455139,50.02912902832031,62.3,24.25
30.297067165374756,49.86466598510742,63.7,24.0
30.368244409561157,49.695072174072266,63.3,24.75
30.445868015289307,50.196651458740234,64.2,24.5
30.519246339797974,49.863685607910156,64.2,25.5
30.55678653717041,50.08543395996094,63.7,23.5
30.672287464141846,50.36422348022461,63.3,25.25
31.03537631034851,50.197052001953125,63.7,26.25
31.09103298187256,50.52938461303711,63.7,24.25
31.137345790863037,49.86420440673828,64.7,25.5
31.18323850631714,50.41706848144531,63.7,25.75
31.220398426055908,50.19797134399414,63.7,26.0
31.259677410125732,49.97496032714844,64.2,25.0
31.30239963531494,50.14006042480469,62.8,25.25
31.345016956329346,50.252262115478516,63.7,24.5
31.384514093399048,50.47394561767578,64.2,25.25
31.457406759262085,50.86022186279297,63.3,24.5
31.545782327651978,50.473663330078125,64.2,23.5
31.593758821487427,50.749977111816406,63.7,25.5
31.677789211273193,50.58350372314453,62.3,26.25
31.987821340560913,50.86171340942383,64.2,24.75
32.0386176109314,50.639678955078125,63.3,25.75
32.07992935180664,50.52903747558594,64.7,27.0
32.119282484054565,50.585052490234375,64.2,24.25
32.16263675689697,50.69586181640625,64.2,25.75
32.20388317108154,50.58441925048828,64.2,25.25
32.24380922317505,50.58493423461914,64.2,23.5
32.28678584098816,50.861141204833984,64.2,27.75
32.34375810623169,50.91657638549805,63.7,25.5
32.413180112838745,50.695518493652344,63.3,25.5
32.477935552597046,51.027217864990234,63.3,25.0
32.548980951309204,50.41747283935547,63.7,26.25
32.6140341758728,50.585391998291016,63.3,25.25
32.6889853477478,50.860740661621094,63.7,23.75
32.99242377281189,50.52927017211914,63.7,25.75
33.03090143203735,50.861083984375,63.3,24.25
33.07065987586975,50.64059829711914,64.2,24.5
33.114601850509644,50.75009536743164,63.7,25.5
33.15117430686951,50.640079498291016,64.2,25.75
33.19136452674866,50.69483184814453,64.2,23.75
33.22878980636597,50.584938049316406,63.7,23.5
33.276692390441895,51.02693176269531,63.7,25.25
33.34264779090881,50.80644607543945,63.7,24.0
33.414494037628174,50.97224426269531,63.3,25.5
33.48797941207886,51.02647399902344,64.2,24.25
33.559109926223755,50.97126770019531,63.7,24.5
33.62814712524414,50.75118637084961,62.8,26.0
33.702394247055054,50.638877868652344,63.7,25.75
34.035029888153076,51.02647399902344,64.2,26.5
34.08646750450134,51.191001892089844,64.2,25.25
34.133350133895874,50.91508865356445,62.8,23.75
34.17173480987549,51.02635955810547,64.2,27.5
34.21331787109375,51.13637161254883,64.2,26.25
34.25446009635925,51.137001037597656,63.3,25.0
34.301170110702515,51.08013153076172,64.2,26.75
34.369112491607666,51.2470703125,62.8,24.75
34.442896366119385,51.35759735107422,64.7,25.75
34.47743248939514,51.3573112487793,63.7,25.0
34.58795404434204,51.137516021728516,63.7,24.5
34.62710738182068,51.027156829833984,64.7,26.25
34.697778940200806,51.082252502441406,64.7,24.0
34.80079412460327,51.247642517089844,63.7,25.25
35.11446404457092,51.08202362060547,64.7,25.25
35.162277936935425,51.02727508544922,62.8,27.0
35.20216488838196,51.025611877441406,63.7,26.25
35.24861240386963,51.46778106689453,63.3,24.75
35.291452407836914,51.46675491333008,63.3,27.75
35.33982610702515,51.30302047729492,63.3,25.0
35.40612554550171,51.081451416015625,64.2,25.75
35.446778535842896,51.08208084106445,63.3,26.5
35.489367961883545,51.19209289550781,64.2,26.0
35.58139967918396,51.24787139892578,63.3,25.75
35.62009239196777,51.246498107910156,63.7,27.25
35.713632345199585,51.24718475341797,62.8,25.5
35.74981927871704,51.08253479003906,64.7,23.5
35.8129460811615,51.57842254638672,63.7,25.25
36.11291718482971,51.30181884765625,63.7,27.0
36.15016317367554,51.02727127075195,63.7,24.25
36.1894588470459,51.6888427734375,63.7,25.75
36.241254806518555,51.46772384643555,64.7,26.5
36.27893781661987,51.412574768066406,63.7,26.25
36.321075201034546,51.52344512939453,63.7,25.25
36.391605854034424,51.468414306640625,62.8,26.75
36.45045042037964,51.468353271484375,63.3,26.75
36.5147922039032,51.631690979003906,64.2,26.75
36.556029319763184,51.41314697265625,64.2,23.75
36.673190116882324,51.57733917236328,64.2,27.75
36.73382616043091,51.192718505859375,63.7,25.0
36.804930686950684,51.46767044067383,63.7,26.5
36.8472535610199,51.46767044067383,63.3,25.25
37.1514356136322,51.688209533691406,63.7,27.0
37.1879026889801,51.688377380371094,64.2,27.75
37.22672200202942,51.1368293762207,64.7,27.25
37.26691007614136,51.57767868041992,63.7,25.75
37.30616903305054,51.578941345214844,64.7,25.25
37.34423089027405,51.633399963378906,63.7,25.5
37.398842096328735,51.35857391357422,64.2,25.25
37.439117670059204,51.631858825683594,64.2,25.75
37.546714782714844,51.467952728271484,64.2,25.0
37.6187698841095,51.688377380371094,64.2,26.25
37.67328476905823,52.128204345703125,63.7,27.75
37.76325082778931,52.018592834472656,63.3,26.5
37.81472182273865,51.9635009765625,63.7,27.0
37.896804094314575,51.412574768066406,63.7,26.0
38.22013068199158,51.63323211669922,65.2,26.25
38.273895263671875,51.908233642578125,63.3,24.5
38.32527184486389,51.79856872558594,63.7,26.25
38.36578917503357,51.79839324951172,64.2,25.75
38.411160707473755,52.23878860473633,65.2,26.25
38.45588207244873,52.01808166503906,63.7,24.75
38.50099444389343,51.90754699707031,63.7,25.0
38.578415632247925,51.74370574951172,63.7,24.75
38.619218826293945,51.90806579589844,64.2,26.5
38.712512493133545,51.96263885498047,63.3,25.5
38.79969358444214,52.07305908203125,62.8,24.25
38.87391996383667,51.85371398925781,63.7,24.5
38.92977571487427,51.798736572265625,64.2,24.75
39.25840640068054,51.907493591308594,64.2,24.0
39.29949235916138,51.63380432128906,63.3,27.0
39.342509269714355,51.90886688232422,63.7,26.25
39.38665819168091,51.96355438232422,63.3,25.5
39.434308767318726,51.797706604003906,63.3,28.5
39.48103594779968,51.576995849609375,64.7,27.25
39.58404564857483,52.073341369628906,64.2,27.25
39.68324112892151,51.96281433105469,63.7,25.5
39.75724267959595,52.12877655029297,64.2,26.25
39.83045530319214,52.07174301147461,64.7,24.75
39.919946908950806,52.18318176269531,63.7,25.75
39.98969912528992,51.7972526550293,62.8,25.0
40.316927433013916,52.2373046875,64.2,25.5
40.36537551879883,52.12757873535156,64.7,25.25
40.41160535812378,52.18250274658203,63.3,26.25
40.45758366584778,52.5667724609375,64.2,27.25
40.50281286239624,52.29290771484375,65.7,25.0
40.55291986465454,51.908294677734375,64.2,24.75
40.59823179244995,52.073394775390625,64.2,25.0
40.638487100601196,52.127296447753906,63.3,27.0
40.68442392349243,51.96269989013672,64.2,25.25
40.78400158882141,52.457332611083984,64.2,26.0
40.85171413421631,51.963043212890625,63.3,26.25
40.92255091667175,52.128719329833984,63.7,26.25
40.975709199905396,51.357540130615234,64.2,25.0
41.04585123062134,51.79816436767578,64.2,25.25
41.34983825683594,52.23833465576172,64.2,25.25
41.3893768787384,52.34754943847656,63.7,26.5
41.43288493156433,51.688438415527344,64.2,26.25
41.47739577293396,51.7424430847168,63.7,26.75
41.5207884311676,51.90760803222656,63.7,25.25
41.56497073173523,52.07283020019531,65.2,26.0
41.601449966430664,52.23799133300781,64.7,25.75
41.6579008102417,52.23844909667969,64.7,26.5
41.72429418563843,52.40235900878906,63.7,24.75
41.795674562454224,52.3478889465332,64.2,26.25
41.83112549781799,52.40229797363281,64.2,26.0
41.91845083236694,52.237648010253906,64.7,26.75
42.00992560386658,52.40252685546875,64.2,25.5
42.04504418373108,52.62175369262695,64.7,26.75
42.14420557022095,52.34674835205078,63.7,26.75
42.454211473464966,52.29280090332031,64.7,25.5
42.49625372886658,52.457733154296875,63.7,23.75
42.53660607337952,52.56745910644531,64.7,25.5
42.58778953552246,52.07288360595703,63.7,27.5
42.63656497001648,52.127410888671875,64.7,25.5
42.67456936836243,52.402809143066406,63.7,27.75
42.712409257888794,52.3477783203125,64.7,25.5
42.75089240074158,52.01808166503906,64.2,26.25
42.79233193397522,52.62135314941406,63.7,25.25
42.86849927902222,51.85314178466797,64.2,27.75
42.91292667388916,52.511627197265625,64.2,24.5
43.010287284851074,52.56620788574219,63.7,27.0
43.063843727111816,52.402122497558594,63.7,25.0
43.141610860824585,52.292457580566406,63.7,27.0
43.219629764556885,51.74272918701172,64.2,27.25
43.58486247062683,52.45732879638672,64.7,26.25
43.62183141708374,52.183067321777344,64.7,26.5
43.66578459739685,52.401214599609375,63.7,27.5
43.707051277160645,52.51111602783203,64.7,26.5
43.74742770195007,52.45636749267578,64.7,26.0
43.79110836982727,52.6773567199707,64.7,27.0
43.829023122787476,52.893402099609375,64.7,26.0
43.87578821182251,52.457332611083984,64.2,24.0
43.94717073440552,52.402183532714844,64.2,26.25
43.982529401779175,52.89453887939453,63.7,25.25
44.09312629699707,52.566890716552734,63.3,25.75
44.149293422698975,52.456878662109375,63.3,24.25
44.241755962371826,52.45744705200195,65.2,27.0
44.54598617553711,52.512367248535156,64.2,26.5
44.58770036697388,52.676448822021484,64.2,26.25
44.629077672958374,52.894996643066406,64.7,26.5
44.67690825462341,52.84138107299805,63.7,27.0
44.715033769607544,52.620277404785156,64.7,26.5
44.752660512924194,52.67656326293945,63.7,25.5
44.794567346572876,52.84092712402344,63.3,26.25
44.834434270858765,52.567230224609375,63.3,28.5
44.87853121757507,52.45772933959961,64.2,25.0
44.99278283119202,52.73046112060547,65.2,25.0
