TIMES,VPU,CPU,THERMOCOUPLE
3674.0743215084076,64.80000305175781,62.3,49.25
3675.0799856185913,64.95673370361328,62.8,49.0
3676.08167219162,64.43986511230469,62.8,49.5
3677.0837831497192,64.85294342041016,62.8,49.0
3679.0825238227844,64.8032455444336,61.3,49.25
3680.085417032242,64.6992416381836,62.3,49.25
3681.086767435074,65.00843048095703,61.8,49.5
3683.08434510231,64.38865661621094,63.3,49.75
3684.0846548080444,64.95732116699219,61.3,49.25
3685.085114955902,65.0595932006836,62.8,49.5
3686.0862169265747,64.64656829833984,62.8,49.75
3687.092480659485,65.36862182617188,62.3,49.5
3688.0934929847717,65.00724029541016,61.3,49.25
3689.0947349071503,64.74964904785156,61.8,49.25
3690.0956180095673,64.802490234375,63.3,49.75
3691.096445798874,65.05921936035156,62.3,49.5
3692.0975334644318,64.85386657714844,62.3,49.75
3693.0984745025635,64.95694732666016,61.8,49.25
3695.2360575199127,64.64678192138672,63.3,49.75
3697.0965297222137,64.7500228881836,62.3,49.5
3698.0992646217346,64.85413360595703,62.8,49.25
3699.1084983348846,65.00880432128906,62.3,48.75
3700.116017103195,65.00918579101562,61.8,49.5
3701.3682548999786,64.90410614013672,61.3,49.5
3703.345341205597,64.43986511230469,62.3,49.5
3705.1212437152863,64.54451751708984,62.3,49.75
3707.3329968452454,64.75067138671875,63.3,49.5
3709.517717599869,64.75051879882812,62.8,48.75
3711.129388332367,65.21340942382812,61.8,49.25
3712.14106965065,64.90465545654297,61.8,49.0
3714.61323595047,64.69934844970703,61.3,49.75
3716.1399405002594,64.54462432861328,61.8,49.5
3717.144715309143,64.80113220214844,60.8,49.25
3719.140600204468,64.75003051757812,62.3,49.5
3720.1425726413727,64.75175476074219,62.3,49.25
3721.1433713436127,64.54402923583984,63.3,49.0
3722.144228696823,64.44062805175781,61.3,49.5
3723.1534242630005,64.59622192382812,61.3,49.5
3725.1505620479584,64.85364532470703,61.8,49.75
3726.1539499759674,64.49188995361328,62.8,49.25
3727.154937028885,64.28595733642578,62.3,49.5
3728.155822992325,65.05715942382812,61.8,49.75
3730.152727365494,65.16294860839844,62.3,48.75
3731.154760360718,65.0599136352539,63.3,49.0
3732.155735731125,64.80113983154297,62.8,49.5
3733.156736135483,64.5956802368164,61.8,49.5
3734.1617884635925,64.69908142089844,62.8,49.25
3735.164379119873,64.90605163574219,62.8,49.25
3736.1661241054535,64.54327392578125,62.3,49.75
3737.1714708805084,64.85343170166016,61.8,49.5
3738.1792402267456,65.2146987915039,61.8,49.25
3739.1801965236664,65.31793975830078,61.8,49.5
3740.1823201179504,65.36969757080078,61.8,49.5
3742.1769604682922,65.00972747802734,62.3,49.5
3743.1814119815826,64.9570541381836,62.8,49.75
3744.5500025749207,65.16202545166016,62.8,49.75
3746.198983669281,64.80281066894531,61.8,49.5
3747.2018995285034,65.42031860351562,61.3,49.25
3748.2020721435547,64.59503173828125,61.8,49.5
3749.203994035721,64.64651489257812,61.8,49.25
3751.2012848854065,65.06024169921875,61.3,49.25
3752.372879266739,65.00735473632812,62.3,49.5
3754.1999320983887,65.0604019165039,63.3,49.5
3755.4386043548584,64.80308532714844,62.8,49.5
3757.202855348587,64.64684295654297,62.3,49.5
3758.4516401290894,64.75062561035156,62.3,49.5
3760.209993124008,65.16407775878906,62.8,49.75
3761.21302652359,64.80302429199219,62.8,49.5
3762.2189395427704,64.80097198486328,62.3,49.5
3764.2150490283966,65.06018829345703,62.8,49.5
3765.556047439575,64.90594482421875,63.3,49.5
3767.3240506649017,64.54511260986328,62.3,49.5
3768.442359685898,64.95748138427734,61.3,49.5
3770.234176158905,64.955810546875,62.8,49.5
